pr_number,title,url,state,merged,primary_category,work_area,solution_type,hardware_scope,operator_keywords,top_patterns
39249,[Perf] Async GPU P2P access cache precomputation to reduce startup time,https://github.com/vllm-project/vllm/pull/39249,open,False,performance,distributed_parallel;model_support,kernel_fix,nvidia,cuda,build_dependency_packaging;model_format_adapter;verification_benchmarking;hardware_arch_guard;metadata_layout_contract
39254,Fix FullAttentionSpec.max_memory_usage_bytes() to respect sliding_window,https://github.com/vllm-project/vllm/pull/39254,open,False,performance,attention_kv_cache;model_support;moe;scheduler_memory,kernel_fix,nvidia,attention;cache;moe,model_format_adapter;moe_gemm_routing;hardware_arch_guard;scheduler_request_lifecycle;verification_benchmarking
39255,Fix fp8_e5m2 KV cache blocked for AWQ/GPTQ models,https://github.com/vllm-project/vllm/pull/39255,open,False,performance,attention_kv_cache;model_support;quantization,kernel_fix,nvidia,attention;cache;fp8;quantization,dtype_quantization_path;kv_cache_capacity_offload;build_dependency_packaging;model_format_adapter;verification_benchmarking
39256,Support NVFP4 per-expert weight loading for Gemma 4 MoE,https://github.com/vllm-project/vllm/pull/39256,open,False,performance,model_support;moe;quantization,kernel_fix,,moe;quantization,dtype_quantization_path;model_format_adapter;moe_gemm_routing;verification_benchmarking;metadata_layout_contract
39257,[XPU] update triton version for torch 2.11 upgrade,https://github.com/vllm-project/vllm/pull/39257,closed,False,development,ci_build;hardware_porting;model_support,kernel_fix,,triton,build_dependency_packaging;model_format_adapter;verification_benchmarking;backend_routing_fallback
39260,Increase robustness for triton moe kernel benchmark to ignore/continue w/ Triton known issue,https://github.com/vllm-project/vllm/pull/39260,open,False,performance,distributed_parallel;gemm_linear;model_support;moe,kernel_fix,nvidia,cuda;gemm;kernel;moe;operator;triton,hardware_arch_guard;verification_benchmarking;moe_gemm_routing;build_dependency_packaging;model_format_adapter
39262,[vLLM IR][RMSNorm] Port Mixer2RMSNormGated to vLLM IR Ops,https://github.com/vllm-project/vllm/pull/39262,open,False,correctness,activation_norm;distributed_parallel;hardware_porting;model_support,kernel_fix,amd;nvidia,activation;kernel;operator,model_format_adapter;build_dependency_packaging;hardware_arch_guard;verification_benchmarking;backend_routing_fallback
39263,add 5090 Triton MoE Config,https://github.com/vllm-project/vllm/pull/39263,open,False,performance,distributed_parallel;model_support;moe,kernel_fix,,kernel;moe;triton,hardware_arch_guard;model_format_adapter;verification_benchmarking;moe_gemm_routing;backend_routing_fallback
39266,[Model Runner V2] Skip draft propose for disagg prefill instance,https://github.com/vllm-project/vllm/pull/39266,open,False,performance,attention_kv_cache;distributed_parallel;frontend_api;model_support;sampling_logits;speculative_decoding,config_change,nvidia,cache;operator;sampling,verification_benchmarking;scheduler_request_lifecycle;model_format_adapter;hardware_arch_guard;kv_cache_capacity_offload
39269,fix: allow HMA with KV events when explicitly enabled,https://github.com/vllm-project/vllm/pull/39269,open,False,performance,attention_kv_cache;distributed_parallel;model_support;quantization;scheduler_memory,kernel_fix,nvidia,attention;cuda;quantization,scheduler_request_lifecycle;dtype_quantization_path;model_format_adapter;verification_benchmarking;metadata_layout_contract
39274,fix: the hf3fs_utils in hf3fs_utils.cpp,https://github.com/vllm-project/vllm/pull/39274,open,False,correctness,ci_build;distributed_parallel,kernel_fix,,kernel,build_dependency_packaging;model_format_adapter;moe_gemm_routing
39275,[Core] Populate token_ids in offloading BlockStored events,https://github.com/vllm-project/vllm/pull/39275,closed,False,development,attention_kv_cache;ci_build;distributed_parallel;model_support,kernel_fix,,cache,build_dependency_packaging;kv_cache_capacity_offload;metadata_layout_contract;model_format_adapter;scheduler_request_lifecycle
39276,Fix engine_id collision + MoRIIO robustness for multi-node disagg DP,https://github.com/vllm-project/vllm/pull/39276,open,False,development,attention_kv_cache;distributed_parallel;scheduler_memory,config_change,amd,attention,scheduler_request_lifecycle;build_dependency_packaging;model_format_adapter;backend_routing_fallback;moe_gemm_routing
39277,[Bugfix][MLA] Size arange_buffer to max_num_batched_tokens to prevent CUDA IMA,https://github.com/vllm-project/vllm/pull/39277,closed,False,performance,attention_kv_cache;distributed_parallel;frontend_api;quantization;speculative_decoding,kernel_fix,nvidia,attention;cuda;fp8,scheduler_request_lifecycle;dtype_quantization_path;build_dependency_packaging;hardware_arch_guard;verification_benchmarking
39280,[ROCm][Perf] Add Fused Shared Expert (FSE) support for Qwen3-Next,https://github.com/vllm-project/vllm/pull/39280,closed,False,correctness,activation_norm;attention_kv_cache;ci_build;distributed_parallel;frontend_api;gemm_linear;hardware_porting;model_support;moe;quantization;sampling_logits,kernel_fix,amd,attention;fp8;kernel;moe;sampling,moe_gemm_routing;build_dependency_packaging;verification_benchmarking;backend_routing_fallback;hardware_arch_guard
39281,fix: simplify dependency graph for dependents of LoRA utilities,https://github.com/vllm-project/vllm/pull/39281,open,False,development,ci_build;frontend_api;model_support;moe,dependency_fix,nvidia,moe,build_dependency_packaging;verification_benchmarking;model_format_adapter;scheduler_request_lifecycle;moe_gemm_routing
39283,[Bugfix] Zero recycled KV cache blocks for FullAttention models,https://github.com/vllm-project/vllm/pull/39283,open,False,correctness,attention_kv_cache;sampling_logits,,,cache,kv_cache_capacity_offload;metadata_layout_contract;model_format_adapter;scheduler_request_lifecycle
39285,[XPU] use xpu topk topp sample kernel ,https://github.com/vllm-project/vllm/pull/39285,closed,False,performance,ci_build;hardware_porting;model_support;sampling_logits,kernel_fix,,kernel;sampling;triton,build_dependency_packaging;model_format_adapter;verification_benchmarking;moe_gemm_routing;backend_routing_fallback
39293,[Bugfix][Model] Fix Devstral Small 2 HF format weight loading,https://github.com/vllm-project/vllm/pull/39293,closed,False,correctness,frontend_api;gemm_linear;model_support;multimodal_vlm;quantization,kernel_fix,,fp8,model_format_adapter;dtype_quantization_path;build_dependency_packaging;hardware_arch_guard;verification_benchmarking
39297,feat: skip-softmax support for FlashInfer attention path,https://github.com/vllm-project/vllm/pull/39297,open,False,correctness,attention_kv_cache;ci_build;distributed_parallel;frontend_api;hardware_porting;model_support;sampling_logits,kernel_fix,amd;nvidia,attention;kernel,verification_benchmarking;build_dependency_packaging;model_format_adapter;dtype_quantization_path;bitwise_determinism_equivalence
39298,Optimize unnecessary all reduce in MiniMaxText01RMSNormTP for MinimaxM2,https://github.com/vllm-project/vllm/pull/39298,closed,False,performance,activation_norm;attention_kv_cache;distributed_parallel;model_support;moe;quantization,performance_optimization,,activation;attention;quantization,verification_benchmarking;model_format_adapter;dtype_quantization_path;moe_gemm_routing
39300,"Revert ""[release 2.11] Update to torch 2.11"" (#34644)",https://github.com/vllm-project/vllm/pull/39300,closed,False,correctness,ci_build;frontend_api;gemm_linear;hardware_porting;moe;quantization,dependency_fix,amd;nvidia,cuda;moe;quantization,build_dependency_packaging;model_format_adapter;hardware_arch_guard;verification_benchmarking;dtype_quantization_path
39306,Use CU_MEMCPY_SRC_ACCESS_ORDER_ANY for batch KV cache swaps,https://github.com/vllm-project/vllm/pull/39306,closed,False,performance,attention_kv_cache;frontend_api;hardware_porting,kernel_fix,nvidia,cache;cuda,hardware_arch_guard;kv_cache_capacity_offload
39313,[XPU] upgrade to triton-xpu 3.7.0,https://github.com/vllm-project/vllm/pull/39313,closed,False,development,ci_build;hardware_porting;model_support,kernel_fix,,triton,build_dependency_packaging;model_format_adapter;verification_benchmarking;backend_routing_fallback
39315,"[Bugfix] FlashInfer MXINT4 MoE crashes, missing do_finalize",https://github.com/vllm-project/vllm/pull/39315,closed,False,correctness,frontend_api;moe,performance_optimization,nvidia,moe,backend_routing_fallback;hardware_arch_guard;verification_benchmarking;dtype_quantization_path;moe_gemm_routing
39317,[Attention] Add Triton fallback for encoder attention on SM100+ ,https://github.com/vllm-project/vllm/pull/39317,closed,False,development,attention_kv_cache,kernel_fix,,attention;kernel;triton,hardware_arch_guard;backend_routing_fallback;verification_benchmarking
39318,Make v1 KV cache initialization messages device-neutral,https://github.com/vllm-project/vllm/pull/39318,closed,False,performance,attention_kv_cache;ci_build;distributed_parallel;frontend_api;hardware_porting;model_support;speculative_decoding,dependency_fix,amd;nvidia,cache,build_dependency_packaging;model_format_adapter;kv_cache_capacity_offload;scheduler_request_lifecycle;verification_benchmarking
39322,[Feature] Batch invariant nvfp4 linear support,https://github.com/vllm-project/vllm/pull/39322,closed,False,correctness,gemm_linear;moe;quantization,test_added,,moe,dtype_quantization_path;moe_gemm_routing;hardware_arch_guard;verification_benchmarking;backend_routing_fallback
39324,[Bugfix] Align block table for TRTLLM MLA edge-case,https://github.com/vllm-project/vllm/pull/39324,closed,False,development,attention_kv_cache;model_support,kernel_fix,,attention;cache,model_format_adapter;verification_benchmarking;kv_cache_capacity_offload;metadata_layout_contract
39325,fix: Disable VLLM_ROCM_USE_AITER_FP4BMM by default to prevent crashes on MI300X,https://github.com/vllm-project/vllm/pull/39325,open,False,development,hardware_porting;quantization,kernel_fix,amd,kernel,hardware_arch_guard;dtype_quantization_path;model_format_adapter;verification_benchmarking;backend_routing_fallback
39326,fix: Fallback to torch for context_len > 2048 to bypass aiter kernel bug,https://github.com/vllm-project/vllm/pull/39326,open,False,performance,attention_kv_cache;hardware_porting,kernel_fix,amd,attention;kernel;operator,backend_routing_fallback;hardware_arch_guard;verification_benchmarking;dtype_quantization_path;moe_gemm_routing
39327,Add tokens-per-expert threshold for DeepGemm vs Triton MoE dispatch,https://github.com/vllm-project/vllm/pull/39327,closed,False,correctness,attention_kv_cache;ci_build;distributed_parallel;frontend_api;model_support;moe;quantization;sampling_logits;speculative_decoding,performance_optimization,nvidia,attention;cuda;fp8;kernel;moe;quantization;sampling;triton,build_dependency_packaging;hardware_arch_guard;scheduler_request_lifecycle;moe_gemm_routing;metadata_layout_contract
39331,Add tokens-per-expert threshold for DeepGemm vs Triton MoE dispatch,https://github.com/vllm-project/vllm/pull/39331,open,False,correctness,ci_build;frontend_api;gemm_linear;hardware_porting;model_support;moe;quantization;sampling_logits,performance_optimization,nvidia,cuda;fp8;gemm;kernel;moe;quantization;sampling;triton,build_dependency_packaging;hardware_arch_guard;moe_gemm_routing;metadata_layout_contract;scheduler_request_lifecycle
39332,[Dependencies] Upgrade transformers to >= 5.5.0 and compressed-tensors to >= 0.15.0,https://github.com/vllm-project/vllm/pull/39332,closed,False,development,ci_build;hardware_porting;model_support;quantization,dependency_fix,amd,quantization,build_dependency_packaging;model_format_adapter;hardware_arch_guard;verification_benchmarking;dtype_quantization_path
39336,[Attention] Improve attention benchmarks: configs and profiling,https://github.com/vllm-project/vllm/pull/39336,open,False,performance,attention_kv_cache;model_support,kernel_fix,,attention,verification_benchmarking;model_format_adapter;build_dependency_packaging
39342,[CPU] Fix AttributeError when loading GeluAndMul and similar activations,https://github.com/vllm-project/vllm/pull/39342,open,False,correctness,activation_norm;ci_build;distributed_parallel;frontend_api;hardware_porting;model_support;speculative_decoding,kernel_fix,amd;nvidia,operator,build_dependency_packaging;verification_benchmarking;hardware_arch_guard;model_format_adapter;scheduler_request_lifecycle
39346,[Refactor][MLA]: Expose mla to torch.compile,https://github.com/vllm-project/vllm/pull/39346,open,False,performance,attention_kv_cache;ci_build;model_support,kernel_fix,,attention;operator,build_dependency_packaging;model_format_adapter;verification_benchmarking
39351,[Perf] Skip decode for generative scoring with max_tokens=0,https://github.com/vllm-project/vllm/pull/39351,open,False,correctness,frontend_api;sampling_logits;scheduler_memory,kernel_fix,nvidia,kernel;sampling;triton,scheduler_request_lifecycle;hardware_arch_guard;verification_benchmarking;model_format_adapter;build_dependency_packaging
39353,[Model Runner V2] Fix flex attention kv blocks calculation issue,https://github.com/vllm-project/vllm/pull/39353,closed,False,development,attention_kv_cache;frontend_api;model_support,test_added,,attention,metadata_layout_contract;build_dependency_packaging;model_format_adapter;scheduler_request_lifecycle;verification_benchmarking
39359,[Feat] Synthetic Acceptance Rate for Benchmarking,https://github.com/vllm-project/vllm/pull/39359,closed,False,performance,attention_kv_cache;model_support;sampling_logits;scheduler_memory;speculative_decoding,performance_optimization,,cache;kernel;sampling,model_format_adapter;scheduler_request_lifecycle;verification_benchmarking;hardware_arch_guard;dtype_quantization_path
39366,[BUG] Two phase pause to prevent deadlock,https://github.com/vllm-project/vllm/pull/39366,closed,False,performance,attention_kv_cache;distributed_parallel;frontend_api;scheduler_memory,performance_optimization,,cache,scheduler_request_lifecycle;verification_benchmarking;build_dependency_packaging;hardware_arch_guard;model_format_adapter
